n_ID;Gazzette_ID;Anno;Mese;Mese_n;Giorno_n;url_img
2842;719;1690;Aprile;4;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/690d11_4.jpg
2843;720;1690;Aprile;4;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/690d18_1.jpg
2844;720;1690;Aprile;4;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/690d18_2.jpg
2845;720;1690;Aprile;4;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/690d18_3.jpg
2846;720;1690;Aprile;4;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/690d18_4.jpg
2847;721;1690;Aprile;4;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/690d25_1.jpg
2848;721;1690;Aprile;4;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/690d25_2.jpg
2849;721;1690;Aprile;4;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/690d25_3.jpg
2850;721;1690;Aprile;4;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/690d25_4.jpg
2851;722;1690;Maggio;5;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e02_1.jpg
2852;722;1690;Maggio;5;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e02_2.jpg
2853;722;1690;Maggio;5;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e02_3.jpg
2854;722;1690;Maggio;5;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e02_4.jpg
2855;723;1690;Maggio;5;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e09_1.jpg
2856;723;1690;Maggio;5;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e09_2.jpg
2857;723;1690;Maggio;5;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e09_3.jpg
2858;723;1690;Maggio;5;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e09_4.jpg
2859;724;1690;Maggio;5;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e16_1.jpg
2860;724;1690;Maggio;5;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e16_2.jpg
2861;724;1690;Maggio;5;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e16_3.jpg
2862;724;1690;Maggio;5;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e16_4.jpg
2863;725;1690;Maggio;5;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e23_1.jpg
2864;725;1690;Maggio;5;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e23_2.jpg
2865;725;1690;Maggio;5;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e23_3.jpg
2866;725;1690;Maggio;5;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e23_4.jpg
2867;726;1690;Maggio;5;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e30_1.jpg
2868;726;1690;Maggio;5;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e30_2.jpg
2869;726;1690;Maggio;5;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e30_3.jpg
2870;726;1690;Maggio;5;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/690e30_4.jpg
2871;727;1690;Giugno;6;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f06_1.jpg
2872;727;1690;Giugno;6;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f06_2.jpg
2873;727;1690;Giugno;6;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f06_3.jpg
2874;727;1690;Giugno;6;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f06_4.jpg
2875;728;1690;Giugno;6;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f13_1.jpg
2876;728;1690;Giugno;6;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f13_2.jpg
2877;728;1690;Giugno;6;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f13_3.jpg
2878;728;1690;Giugno;6;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f13_4.jpg
2879;729;1690;Giugno;6;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f20_1.jpg
2880;729;1690;Giugno;6;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f20_2.jpg
2881;729;1690;Giugno;6;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f20_3.jpg
2882;729;1690;Giugno;6;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f20_4.jpg
2883;730;1690;Giugno;6;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f27_1.jpg
2884;730;1690;Giugno;6;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f27_2.jpg
2885;730;1690;Giugno;6;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f27_3.jpg
2886;730;1690;Giugno;6;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/690f27_4.jpg
2887;731;1690;Luglio;7;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g04_1.jpg
2888;731;1690;Luglio;7;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g04_2.jpg
2889;731;1690;Luglio;7;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g04_3.jpg
2890;731;1690;Luglio;7;4;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g04_4.jpg
2891;732;1690;Luglio;7;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g11_1.jpg
2892;732;1690;Luglio;7;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g11_2.jpg
2893;732;1690;Luglio;7;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g11_3.jpg
2894;732;1690;Luglio;7;11;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g11_4.jpg
2895;733;1690;Luglio;7;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g18_1.jpg
2896;733;1690;Luglio;7;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g18_2.jpg
2897;733;1690;Luglio;7;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g18_3.jpg
2898;733;1690;Luglio;7;18;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g18_4.jpg
2899;734;1690;Luglio;7;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g25_1.jpg
2900;734;1690;Luglio;7;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g25_2.jpg
2901;734;1690;Luglio;7;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g25_3.jpg
2902;734;1690;Luglio;7;25;http://badigit.comune.bologna.it/Gazzette/img_jpg/690g25_4.jpg
2903;735;1690;Agosto;8;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h01_1.jpg
2904;735;1690;Agosto;8;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h01_2.jpg
2905;735;1690;Agosto;8;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h01_3.jpg
2906;735;1690;Agosto;8;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h01_4.jpg
2907;736;1690;Agosto;8;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h08_1.jpg
2908;736;1690;Agosto;8;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h08_2.jpg
2909;736;1690;Agosto;8;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h08_3.jpg
2910;736;1690;Agosto;8;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h08_4.jpg
2911;737;1690;Agosto;8;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h15_1.jpg
2912;737;1690;Agosto;8;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h15_2.jpg
2913;737;1690;Agosto;8;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h15_3.jpg
2914;737;1690;Agosto;8;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h15_4.jpg
2915;738;1690;Agosto;8;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h22_1.jpg
2916;738;1690;Agosto;8;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h22_2.jpg
2917;738;1690;Agosto;8;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h22_3.jpg
2918;738;1690;Agosto;8;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h22_4.jpg
2919;739;1690;Agosto;8;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h29_1.jpg
2920;739;1690;Agosto;8;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h29_2.jpg
2921;739;1690;Agosto;8;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h29_3.jpg
2922;739;1690;Agosto;8;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/690h29_4.jpg
2923;740;1690;Settembre;9;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i05_1.jpg
2924;740;1690;Settembre;9;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i05_2.jpg
2925;740;1690;Settembre;9;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i05_3.jpg
2926;740;1690;Settembre;9;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i05_4.jpg
2927;741;1690;Settembre;9;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i12_1.jpg
2928;741;1690;Settembre;9;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i12_2.jpg
2929;741;1690;Settembre;9;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i12_3.jpg
2930;741;1690;Settembre;9;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i12_4.jpg
2931;742;1690;Settembre;9;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i19_1.jpg
2932;742;1690;Settembre;9;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i19_2.jpg
2933;742;1690;Settembre;9;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i19_3.jpg
2934;742;1690;Settembre;9;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i19_4.jpg
2935;743;1690;Settembre;9;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i26_1.jpg
2936;743;1690;Settembre;9;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i26_2.jpg
2937;743;1690;Settembre;9;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i26_3.jpg
2938;743;1690;Settembre;9;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/690i26_4.jpg
2939;744;1690;Ottobre;10;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l03_1.jpg
2940;744;1690;Ottobre;10;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l03_2.jpg
2941;744;1690;Ottobre;10;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l03_3.jpg
2942;744;1690;Ottobre;10;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l03_4.jpg
2943;745;1690;Ottobre;10;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l10_1.jpg
2944;745;1690;Ottobre;10;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l10_2.jpg
2945;745;1690;Ottobre;10;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l10_3.jpg
2946;745;1690;Ottobre;10;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l10_4.jpg
2947;746;1690;Ottobre;10;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l17_1.jpg
2948;746;1690;Ottobre;10;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l17_2.jpg
2949;746;1690;Ottobre;10;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l17_3.jpg
2950;746;1690;Ottobre;10;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l17_4.jpg
2951;747;1690;Ottobre;10;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l24_1.jpg
2952;747;1690;Ottobre;10;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l24_2.jpg
2953;747;1690;Ottobre;10;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l24_3.jpg
2954;747;1690;Ottobre;10;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l24_4.jpg
2955;748;1690;Ottobre;10;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l31_1.jpg
2956;748;1690;Ottobre;10;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l31_2.jpg
2957;748;1690;Ottobre;10;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l31_3.jpg
2958;748;1690;Ottobre;10;31;http://badigit.comune.bologna.it/Gazzette/img_jpg/690l31_4.jpg
2959;749;1690;Novembre;11;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m07_1.jpg
2960;749;1690;Novembre;11;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m07_2.jpg
2961;749;1690;Novembre;11;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m07_3.jpg
2962;749;1690;Novembre;11;7;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m07_4.jpg
2963;750;1690;Novembre;11;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m14_1.jpg
2964;750;1690;Novembre;11;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m14_2.jpg
2965;750;1690;Novembre;11;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m14_3.jpg
2966;750;1690;Novembre;11;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m14_4.jpg
2967;751;1690;Novembre;11;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m21_1.jpg
2968;751;1690;Novembre;11;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m21_2.jpg
2969;751;1690;Novembre;11;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m21_3.jpg
2970;751;1690;Novembre;11;21;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m21_4.jpg
2971;752;1690;Novembre;11;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m28_1.jpg
2972;752;1690;Novembre;11;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m28_2.jpg
2973;752;1690;Novembre;11;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m28_3.jpg
2974;752;1690;Novembre;11;28;http://badigit.comune.bologna.it/Gazzette/img_jpg/690m28_4.jpg
2975;753;1690;Dicembre;12;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n05_1.jpg
2976;753;1690;Dicembre;12;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n05_2.jpg
2977;753;1690;Dicembre;12;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n05_3.jpg
2978;753;1690;Dicembre;12;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n05_4.jpg
2979;754;1690;Dicembre;12;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n12_1.jpg
2980;754;1690;Dicembre;12;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n12_2.jpg
2981;754;1690;Dicembre;12;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n12_3.jpg
2982;754;1690;Dicembre;12;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n12_4.jpg
2983;755;1690;Dicembre;12;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n19_1.jpg
2984;755;1690;Dicembre;12;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n19_2.jpg
2985;755;1690;Dicembre;12;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n19_3.jpg
2986;755;1690;Dicembre;12;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n19_4.jpg
2987;756;1690;Dicembre;12;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n30_1.jpg
2988;756;1690;Dicembre;12;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n30_2.jpg
2989;756;1690;Dicembre;12;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n30_3.jpg
2990;756;1690;Dicembre;12;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/690n30_4.jpg
2991;757;1691;Gennaio;1;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a02_1.jpg
2992;757;1691;Gennaio;1;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a02_2.jpg
2993;757;1691;Gennaio;1;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a02_3.jpg
2994;757;1691;Gennaio;1;2;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a02_4.jpg
2995;758;1691;Gennaio;1;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a09_1.jpg
2996;758;1691;Gennaio;1;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a09_2.jpg
2997;758;1691;Gennaio;1;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a09_3.jpg
2998;758;1691;Gennaio;1;9;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a09_4.jpg
2999;759;1691;Gennaio;1;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a16_1.jpg
3000;759;1691;Gennaio;1;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a16_2.jpg
3001;759;1691;Gennaio;1;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a16_3.jpg
3002;759;1691;Gennaio;1;16;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a16_4.jpg
3003;760;1691;Gennaio;1;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a23_1.jpg
3004;760;1691;Gennaio;1;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a23_2.jpg
3005;760;1691;Gennaio;1;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a23_3.jpg
3006;760;1691;Gennaio;1;23;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a23_4.jpg
3007;761;1691;Gennaio;1;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a30_1.jpg
3008;761;1691;Gennaio;1;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a30_2.jpg
3009;761;1691;Gennaio;1;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a30_3.jpg
3010;761;1691;Gennaio;1;30;http://badigit.comune.bologna.it/Gazzette/img_jpg/691a30_4.jpg
3011;762;1691;Febbraio;2;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b06_1.jpg
3012;762;1691;Febbraio;2;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b06_2.jpg
3013;762;1691;Febbraio;2;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b06_3.jpg
3014;762;1691;Febbraio;2;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b06_4.jpg
3015;763;1691;Febbraio;2;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b14_1.jpg
3016;763;1691;Febbraio;2;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b14_2.jpg
3017;763;1691;Febbraio;2;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b14_3.jpg
3018;763;1691;Febbraio;2;14;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b14_4.jpg
3019;764;1691;Febbraio;2;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b20_1.jpg
3020;764;1691;Febbraio;2;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b20_2.jpg
3021;764;1691;Febbraio;2;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b20_3.jpg
3022;764;1691;Febbraio;2;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b20_4.jpg
3023;765;1691;Febbraio;2;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b27_1.jpg
3024;765;1691;Febbraio;2;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b27_2.jpg
3025;765;1691;Febbraio;2;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b27_3.jpg
3026;765;1691;Febbraio;2;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/691b27_4.jpg
3027;766;1691;Marzo;3;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c06_1.jpg
3028;766;1691;Marzo;3;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c06_2.jpg
3029;766;1691;Marzo;3;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c06_3.jpg
3030;766;1691;Marzo;3;6;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c06_4.jpg
3031;767;1691;Marzo;3;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c13_1.jpg
3032;767;1691;Marzo;3;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c13_2.jpg
3033;767;1691;Marzo;3;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c13_3.jpg
3034;767;1691;Marzo;3;13;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c13_4.jpg
3035;768;1691;Marzo;3;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c20_1.jpg
3036;768;1691;Marzo;3;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c20_2.jpg
3037;768;1691;Marzo;3;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c20_3.jpg
3038;768;1691;Marzo;3;20;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c20_4.jpg
3039;769;1691;Marzo;3;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c27_1.jpg
3040;769;1691;Marzo;3;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c27_2.jpg
3041;769;1691;Marzo;3;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c27_3.jpg
3042;769;1691;Marzo;3;27;http://badigit.comune.bologna.it/Gazzette/img_jpg/691c27_4.jpg
3043;770;1691;Aprile;4;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d03_1.jpg
3044;770;1691;Aprile;4;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d03_2.jpg
3045;770;1691;Aprile;4;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d03_3.jpg
3046;770;1691;Aprile;4;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d03_4.jpg
3047;771;1691;Aprile;4;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d10_1.jpg
3048;771;1691;Aprile;4;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d10_2.jpg
3049;771;1691;Aprile;4;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d10_3.jpg
3050;771;1691;Aprile;4;10;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d10_4.jpg
3051;772;1691;Aprile;4;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d17_1.jpg
3052;772;1691;Aprile;4;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d17_2.jpg
3053;772;1691;Aprile;4;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d17_3.jpg
3054;772;1691;Aprile;4;17;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d17_4.jpg
3055;773;1691;Aprile;4;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d24_1.jpg
3056;773;1691;Aprile;4;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d24_2.jpg
3057;773;1691;Aprile;4;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d24_3.jpg
3058;773;1691;Aprile;4;24;http://badigit.comune.bologna.it/Gazzette/img_jpg/691d24_4.jpg
3059;774;1691;Maggio;5;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e01_1.jpg
3060;774;1691;Maggio;5;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e01_2.jpg
3061;774;1691;Maggio;5;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e01_3.jpg
3062;774;1691;Maggio;5;1;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e01_4.jpg
3063;775;1691;Maggio;5;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e08_1.jpg
3064;775;1691;Maggio;5;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e08_2.jpg
3065;775;1691;Maggio;5;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e08_3.jpg
3066;775;1691;Maggio;5;8;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e08_4.jpg
3067;776;1691;Maggio;5;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e15_1.jpg
3068;776;1691;Maggio;5;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e15_2.jpg
3069;776;1691;Maggio;5;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e15_3.jpg
3070;776;1691;Maggio;5;15;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e15_4.jpg
3071;777;1691;Maggio;5;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e22_1.jpg
3072;777;1691;Maggio;5;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e22_2.jpg
3073;777;1691;Maggio;5;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e22_3.jpg
3074;777;1691;Maggio;5;22;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e22_4.jpg
3075;778;1691;Maggio;5;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e29_1.jpg
3076;778;1691;Maggio;5;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e29_2.jpg
3077;778;1691;Maggio;5;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e29_3.jpg
3078;778;1691;Maggio;5;29;http://badigit.comune.bologna.it/Gazzette/img_jpg/691e29_4.jpg
3079;779;1691;Giugno;6;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f05_1.jpg
3080;779;1691;Giugno;6;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f05_2.jpg
3081;779;1691;Giugno;6;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f05_3.jpg
3082;779;1691;Giugno;6;5;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f05_4.jpg
3083;780;1691;Giugno;6;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f12_1.jpg
3084;780;1691;Giugno;6;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f12_2.jpg
3085;780;1691;Giugno;6;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f12_3.jpg
3086;780;1691;Giugno;6;12;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f12_4.jpg
3087;781;1691;Giugno;6;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f19_1.jpg
3088;781;1691;Giugno;6;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f19_2.jpg
3089;781;1691;Giugno;6;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f19_3.jpg
3090;781;1691;Giugno;6;19;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f19_4.jpg
3091;782;1691;Giugno;6;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f26_1.jpg
3092;782;1691;Giugno;6;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f26_2.jpg
3093;782;1691;Giugno;6;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f26_3.jpg
3094;782;1691;Giugno;6;26;http://badigit.comune.bologna.it/Gazzette/img_jpg/691f26_4.jpg
3095;783;1691;Luglio;7;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/691g03_1.jpg
3096;783;1691;Luglio;7;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/691g03_2.jpg
3097;783;1691;Luglio;7;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/691g03_3.jpg
3098;783;1691;Luglio;7;3;http://badigit.comune.bologna.it/Gazzette/img_jpg/691g03_4.jpg
